632039145945896769681977294836465664.000000 3714293430521484288.000000 8107456981790140416.000000 0.000000 
3011347420569866368960220177834704896.000000 8107456981790140416.000000 17696732889071282176.000000 0.000000 
14347550061637617921993089093436702720.000000 17696732889071282176.000000 38627939149176545280.000000 0.000000 
68358832117827678566229239065472925696.000000 38627939149176545280.000000 84315997323658477568.000000 0.000000 
325695321392041220489901022598924337152.000000 84315997323658477568.000000 184042627208986951680.000000 0.000000 
1551773766319201896485024343817432596480.000000 184042627208986951680.000000 401723156994332033024.000000 0.000000 
7393418522392519452825447615157942353920.000000 401723156994332033024.000000 876870197480062320640.000000 0.000000 
35225906400593406181094045439754944643072.000000 876870197480062320640.000000 1914008017316185899008.000000 0.000000 
167833658812246646203915047061876356677632.000000 1914008017316185899008.000000 4177843768528741597184.000000 0.000000 
799642646805847947399597449795497690660864.000000 4177843768528741597184.000000 9119281840161187430400.000000 0.000000 
3809893480937473204134300429336802651799552.000000 9119281840161187430400.000000 19905316208025542852608.000000 0.000000 
18152218861851347358554168747803232752893952.000000 19905316208025542852608.000000 43448773739674314211328.000000 0.000000 
86486158013917379007671933227258575019048960.000000 43448773739674314211328.000000 94838781748178409488384.000000 0.000000 
412062876992295843476717441573401348492230656.000000 94838781748178409488384.000000 207011470044448665108480.000000 0.000000 
1963271562691503969785452944591778130725699584.000000 207011470044448665108480.000000 451858911934903325032448.000000 0.000000 
9353997761232941397916836198513784176074817536.000000 451858911934903325032448.000000 986305136865869234700288.000000 0.000000 
44567076598001760448697648444769132731003043840.000000 986305136865869234700288.000000 2152879576597011460259840.000000 0.000000 
212339618545124993290045429220599732704953499648.000000 2152879576597011460259840.000000 4699246002161744064020480.000000 0.000000 
1011691074345917579905772420974453340452994154496.000000 4699246002161744064020480.000000 10257384216417200672604160.000000 0.000000 
4820197177163550858734171870728180791628261228544.000000 10257384216417200672604160.000000 22389534600828368279568384.000000 0.000000 
22965805882746369806625070544184411628749446971392.000000 22389534600828368279568384.000000 48871256946713690757922816.000000 0.000000 
109420469839441984926081910041088947758968195776512.000000 48871256946713690757922816.000000 106674828134361754582908928.000000 0.000000 
521333293550091673192058582754616473548907480088576.000000 106674828134361754582908928.000000 232846864771723930426671104.000000 0.000000 
2483889928114862294694811375523752870347665519411200.000000 232846864771723964786409472.000000 508251697070764433036279808.000000 0.000000 
11834481417783549707719518087640395985503031971020800.000000 508251697070764433036279808.000000 1109397748724515001799278592.000000 0.000000 
56385328851572020276101830854738954951429899528699904.000000 1109397748724515001799278592.000000 2421562725650203969096515584.000000 0.000000 
268647623623153667262793644926401262590939536839147520.000000 2421562725650203969096515584.000000 5285720149513825082444611584.000000 0.000000 
1279970289228090309916513574866366818285810496143622144.000000 5285720149513825082444611584.000000 11537523766383015007084347392.000000 0.000000 
6098412184746534121613255161832886867964095014190972928.000000 11537523766383015007084347392.000000 25183787808383428135267336192.000000 0.000000 
29055855036677062862947793853779298776225819412872036352.000000 25183787808383428135267336192.000000 54970475573417524702748868608.000000 0.000000 
138436479256687141082433141545943139779574022398619418624.000000 54970475573417524702748868608.000000 119988033879549374529659731968.000000 0.000000 
659579928547816325487416258035050624402106743418485997568.000000 119988033879549374529659731968.000000 261906562097163513281265008640.000000 0.000000 
3142565344619075894107246324450508586732663412319976423424.000000 261906562097163513281265008640.000000 571682400750185421191497383936.000000 0.000000 
14972737219193396356995430860457388242775528360720472211456.000000 571682400750185421191497383936.000000 1247852534547224744407387340800.000000 0.000000 
71337533273216113826604353251226741066429945986950239354880.000000 1247852534547224744407387340800.000000 2723778003193021505597836623872.000000 0.000000 
339887328482839037435862556025385799307808528788621260488704.000000 2723778003193021505597836623872.000000 5945387299605948132723779436544.000000 0.000000 
1619391514712984079537381674642990158533702997808002291990528.000000 5945387299605948132723779436544.000000 12977426978585814886205232250880.000000 0.000000 
7715582954004770067607177219937727976622133684185920375357440.000000 12977426978585814886205232250880.000000 28326768719623891772090993344512.000000 0.000000 
36760857259820787201133827702704072522536191601605708993265664.000000 28326768719623891772090993344512.000000 61830887387701794184175724527616.000000 0.000000 
175146924676053875233124558209113500459189930620864321078427648.000000 61830887387701794184175724527616.000000 134962751063878525238411815550976.000000 0.000000 
834486666256510371327754778926660580998632774466182201460391936.000000 134962751063878525238411815550976.000000 294592960643055664004345345605632.000000 0.000000 
3975907641243968638010195837326025246440464722631500442487488512.000000 294592960643055664004345345605632.000000 643029367557609997094501509758976.000000 0.000000 
18943192516922798126116281796363736699833244389463615666793742336.000000 643029367557609997094501509758976.000000 1403586720602404964683609383370752.000000 0.000000 
90254748126122428180092504219556120953756330445373457868674564096.000000 1403586720602404964683609383370752.000000 3063710277703472633018078363385856.000000 0.000000 
430018306155770043226779116924086789642976422094608371967087083520.000000 3063710277703473209478830666809344.000000 6687382067619858406139248345350144.000000 0.000000 
2048820117149686440402625279662771849099041268167895312733401251840.000000 6687382067619858406139248345350144.000000 14597032638427596629728845692403712.000000 0.000000 
9761593430668250474729713331659956524978026022302689307735514677248.000000 14597032638427596629728845692403712.000000 31861999163920442809788865703837696.000000 0.000000 
46509064172129954071886411624732727711288088491590076042774514237440.000000 31861999163920442809788865703837696.000000 69547490635125673703736765499572224.000000 0.000000 
221592208846913936964413926392916174938507471727095329508501435187200.000000 69547490635125673703736765499572224.000000 151806339230590352657132338718703616.000000 0.000000 
1055774995599219565459507996526276990461933947744999748698258481872896.000000 151806339230590352657132338718703616.000000 331358679085883192693835604019904512.000000 0.000000 
5030234804431191788657988971329090983131546646382362855405491903791104.000000 331358679085883192693835604019904512.000000 723280561022947886689864295223656448.000000 0.000000 
23966529130906055673351855314620174059131111127526372445246173330014208.000000 723280561022948034263816884900069376.000000 1578756806361126244167151182504001536.000000 0.000000 
114188410862367307080608301350321234963581456098633096889408732333604864.000000 1578756806361126244167151182504001536.000000 3446066696589268056659542306103230464.000000 0.000000 
544050125241470968773200689068119036938363903985816533702331242733633536.000000 3446066696589268056659542306103230464.000000 7521979084741493731158733776704503808.000000 0.000000 
2592124161636868830005388872672576804923595058256649495021763525424971776.000000 7521979084741493731158733776704503808.000000 16418767926717294208334606425676316672.000000 0.000000 
12350162894199194325697463793798262354826649149148087278432826691648749568.000000 16418767926717294208334606425676316672.000000 35838432571321751012638786653597466624.000000 0.000000 
58842290724583802502235859208735410949827160693903868875476465611878432768.000000 35838432571321751012638786653597466624.000000 78227139508997998750238509406202363904.000000 0.000000 
280353806454060452486627224941330178481667266080144313648616789857565409280.000000 78227139508997998750238509406202363904.000000 170752036757799083765610626191003222016.000000 0.000000 
1335744340089790500873786707619867888785557928292238237420420585960813625344.000000 170752036757799083765610626191003222016.000000 372712823707213602112862880274998886400.000000 0.000000 
6364147377375722817614135836620415326297305100934956140586096660225042939904.000000 372712823707213602112862880274998886400.000000 813547244258329653777927227808010993664.000000 0.000000 
30321949062674426248276297087873986166914821088353953886885740208603453718528.000000 813547244258329653777927227808010993664.000000 1775788426212694955655023511991582982144.000000 0.000000 
144468778053117427665656293688953219694186972880355711280920150626148355670016.000000 1775788426212694955655023511991582982144.000000 3876141867514748127989971514266103054336.000000 0.000000 
688320786669115114676748540326472218693684367008145057926649209342070886498304.000000 3876141867514748127989971514266103054336.000000 8460735274158818465669548427638420275200.000000 0.000000 
3279501022612587195614993643054835980347025274731297436085862069819363471392768.000000 8460735274158818465669548427638420275200.000000 18467858975784232828185497362374676447232.000000 0.000000 
15625166587460822280488770502849098360049921503506021902188096195761813042757632.000000 18467858975784232828185497362374676447232.000000 40311131845850502699952666761079795220480.000000 0.000000 
74446029808341188849816026082918848556968501240930733476848403621029275336966144.000000 40311131845850502699952666761079795220480.000000 87990023793461321757408595150281025519616.000000 0.000000 
354697745025774243222760903111219625360877444984776079945587688147752079432089600.000000 87990023793461321757408595150281025519616.000000 192062190582496570061596843198582836166656.000000 0.000000 
1689955671917817463498233485208191073057435999475103682595709087953067276937199616.000000 192062190582496570061596843198582836166656.000000 419228038145938590764805488698631269646336.000000 0.000000 
8051785535991139351808264483748896893795468276949425836945414591977193121037418496.000000 419228038145938590764805488698631269646336.000000 915079367962335220706299047188320701382656.000000 0.000000 
38362692817867527946037891727871307383301272364274496930027681668010863411985383424.000000 915079367962335220706299047188320701382656.000000 1997409937974729845622627457229176803688448.000000 0.000000 
182778862360360289263990091842295975079186580140159218395252082042161463077560647680.000000 1997409937974729845622627457229176803688448.000000 4359891174471795479038002043633557087191040.000000 0.000000 
870848996037828141846628219479139737253883747960246001585240734873716834347494932480.000000 4359891174471795479038002043633557087191040.000000 9516649883353859375083554790973868938887168.000000 0.000000 
4149155783697253489551663229322183037040242287757504804663174753481055700148318896128.000000 9516649883353859375083554790973868938887168.000000 20772680183539499169559553963056084520271872.000000 0.000000 
19768632444562820346595533625321900917093087182181559536971581676760307580925357588480.000000 20772680183539499169559553963056084520271872.000000 45342031838576354512485520553173089177829376.000000 0.000000 
94187552625461202919531641607562200695159271814874925071119961319685959812790137913344.000000 45342031838576354512485520553173089177829376.000000 98971333168629326639524033877455016109801472.000000 0.000000 
448756133963833888643521493487656688420397103935294706702394031041595945871843920969728.000000 98971333168629326639524033877455016109801472.000000 216031888999780198494755465178244803228336128.000000 0.000000 
2138096406124559580834786504782946325570934323203063819290574414170282690874895987900416.000000 216031888999780198494755465178244803228336128.000000 471548432971964309081579716370161886721736704.000000 0.000000 
10186949872981970370219247430719310914878907447918667579401636018428675216612842279010304.000000 471548432971964309081579716370161886721736704.000000 1029282878874152513186899561496568740632854528.000000 0.000000 
48535672861797882605991236877735617855238171498662935675229604095909000217707894204792832.000000 1029282878874152513186899561496568740632854528.000000 2246690203308237137149042776948954924884951040.000000 0.000000 
231247976039945755490069317178877537813252434692188286069534514861779013943961588598833152.000000 2246690203308237137149042776948954924884951040.000000 4904013243825040587122517294267392055838769152.000000 0.000000 
1101779851179556812774842402465373837132842408069192138811047870123951460628178105616302080.000000 4904013243825040587122517294267392055838769152.000000 10704344488705600765957705385943606939273396224.000000 0.000000 
5249424713907784833572081891813408458757777710346770191313341599113658946963128141314260992.000000 10704344488705600765957705385943606939273396224.000000 23365147122545152178298962883307961457299161088.000000 0.000000 
25010858382901173597975914044791174914085162698526741554843264155925637544514479916622807040.000000 23365147122545152178298962883307961457299161088.000000 51000796978666323668692802497245110129666293760.000000 0.000000 
119164112477359494408059140147926059035062114441598962809888722352092840881441736961592131584.000000 51000796978666323668692802497245110129666293760.000000 111323129223926119429301578685949933591862444032.000000 0.000000 
567756831257929219372595106467981557301478801357930975237919911251906347564245555561550053376.000000 111323129223926119429301578685949933591862444032.000000 242993047841799227956397990365810545358817722368.000000 0.000000 
2705074646540828224764232071246037063716194916849111420645990744652088539667700418297011896320.000000 242993047841799227956397990365810545358817722368.000000 530398504884612443619284532380223389669601050624.000000 0.000000 
12888314927264542247558434036507273140840461894811013299480519569790780591429918576796629991424.000000 530398504884612443619284532380223389669601050624.000000 1157739188353189037535270452166470577707330568192.000000 0.000000 
61406313454885627082274615116208142125006362539597614816512159443899130033121513349278607605760.000000 1157739188353189037535270452166470577707330568192.000000 2527081083194785057045378512221130706800485597184.000000 0.000000 
292570080216062840887285001644439012820939986911280764548017184709882911155824850371591194804224.000000 2527081083194785057045378512221130706800485597184.000000 5516042702264235629276610366166426505491748225024.000000 0.000000 
1393948716698659454041145586060834559820384736410564490605599284248841192953635008149035283382272.000000 5516042702264235629276610366166426505491748225024.000000 12040265464983209966461166237027568407459116613632.000000 0.000000 
6641461845144474992245861837853640049319134631754225165448126740561452887056867850052534215376896.000000 12040265464983209966461166237027568407459116613632.000000 26281158484824748731789558638590805782090099982336.000000 0.000000 
31643212488458590558681702049845172629195357685519271296066685043355395461635144917373029734940672.000000 26281158484824748731789558638590805782090099982336.000000 57365785938295266956998726773236545275262945722368.000000 0.000000 
150763931185086894594248772972352213806614913721743057714345087363468702685170062909212418574909440.000000 57365785938295266956998726773236545275262945722368.000000 125216451101975047094903335353622403998581589540864.000000 0.000000 
718314012986891693542876425145758644736389509172224237373712312767209715479222188611861769200074752.000000 125216451101975047094903335353622403998581589540864.000000 273319006619004310634196870922633004491444995489792.000000 0.000000 
3422403602754895015584015887258194680849137446683302732671338514317605578117986760516628980072185856.000000 273319006619004310634196870922633004491444995489792.000000 596593169042633949128944220402580892872372996014080.000000 0.000000 
16306025231841641986065927917736132298069268076646488681026637187320259288723450188855860874509811712.000000 596593169042633949128944220402580892872372996014080.000000 1302227070671582657222500931568592038756358190792704.000000 0.000000 
77689977490506557183634195479452669380680780313964247709157046839357422491645632501853494649905217536.000000 1302227070671582657222500931568592038756358190792704.000000 2842465236923799814598993496390824383470308337647616.000000 0.000000 
370153517896508601736707992626513196435690500392544352814968482335444359688309640228594597229989199872.000000 2842465236923799814598993496390824383470308337647616.000000 6204454511111851472746296122881180589212139480154112.000000 0.000000 
1763594626191048819574096784963102854565499076649532917837404245065594586152238818052368174976314900480.000000 6204454511111851472746296122881180589212139480154112.000000 13542911723387304344198052937079910609820022569172992.000000 0.000000 
8402637973575995013450630411928582946988254855829743379825942035933291600029445657958786257157688918016.000000 13542911723387304344198052937079910609820022569172992.000000 29561093182161760160232670043304621844723307305238528.000000 0.000000 
40034327541284304266271755142191007470313769682485386381899368526481839673399401934076689570747723546624.000000 29561093182161760160232670043304621844723307305238528.000000 64525136689430035244581554634865211044701391544123392.000000 0.000000 
190743357826796594215652077565876032271992927804506203574518614347569673590713490613365867212697031933952.000000 64525136689430035244581554634865211044701391544123392.000000 140843683930539966549069255060227821043730402190032896.000000 0.000000 
908795795746097184007187215401819946845079499984497465306373141442789128601800957427376279684077139787776.000000 140843683930539966549069255060227821043730402190032896.000000 307429698267890100480462581369808579555890705022844928.000000 0.000000 
4329953125370398805580126847220997919689684657979545162640771559540944152748467598465592857168885053390848.000000 307429698267890100480462581369808579555890705022844928.000000 671049043446613039305106102518773553444572689623678976.000000 0.000000 
20630040494974855638281261181791764827341754202373875592777745483142895005973476289176646790323070360879104.000000 671049043446613039305106102518773553444572689623678976.000000 1464747294252043999705772374055437047687879023136866304.000000 0.000000 
98291727069884880038977378422905307965202544947941528000650467386587224219983233736008994013137073657085952.000000 1464747294252043999705772374055437047687879023136866304.000000 3197209886477356058747137185561689773057703537004249088.000000 0.000000 
468310453037359235334597086758301980214229360209228907845003037432120017426251035013042290175313006777335808.000000 3197209886477356058747137185561689773057703537004249088.000000 6978781321735343856218006266923822607302758907147976704.000000 0.000000 
2231262863741575284618790549177626411139205666919366527314261823746017488067146647481431681659503934479269888.000000 6978781321735343856218006266923822607302758907147976704.000000 15233090871698406435088189759804171711134052920045076480.000000 0.000000 
10630841004770601659575543605174229570161520599745545478004948728515050514969439628492041499512311222850551808.000000 15233090871698406435088189759804171711134052920045076480.000000 33250369485387532944604084919222790171663347694688010240.000000 0.000000 
50650589988845606114438439036302295153959600725352659771529399735664075803310583482935458493591453893702713344.000000 33250369485387532944604084919222790171663347694688010240.000000 72577986977604323112908478489767607359666080009636806656.000000 0.000000 
241324488351098850138846677581122437938584776293539062151844344219283530241428237965979112259046678330645413888.000000 72577986977604323112908478489767607359666080009636806656.000000 158421222838928980868701920120608492938759357990483001344.000000 0.000000 
1149789344817994063101646943656770217087733058028142265797610742934240276467914228300173332402053514106031308800.000000 158421222838928980868701920120608492938759357990483001344.000000 345797464092328174431132578115859947258363520838518439936.000000 0.000000 
5478165711610726788514036082931090586492127762254876508275863414997075699303204191973256758134993065470433689600.000000 345797464092328174431132578115859947258363520838518439936.000000 754797141632096560043370552286138053066588047774249385984.000000 0.000000 
26100693748051688463638613134684335749979271035441294958251799800505966385587503054004805564574031033517324894208.000000 754797141632096560043370552286138053066588047774249385984.000000 1647550326927405844713576274838080088057686802864273358848.000000 0.000000 
124356627745983226567884133166202101283684474123177991371458523644456165410948731343098673247202389308090555039744.000000 1647550326927406193162720001879066674553284812994921889792.000000 3596227290804535941967885548092346555684402865463327981568.000000 0.000000 
592496544867027363676968726695703664703388593732372913296942830943423474472452067507059151354372737440613631262720.000000 3596227290804535941967885548092346555684402865463327981568.000000 7849745477120820315835171707218274444557236473537943830528.000000 0.000000 
2822946891069136883004650686266316772959612337522581268349474412042683770288873634890825569929703282583771654651904.000000 7849745477120821709631746615382220790539628514060537954304.000000 17134207343661441569975226396666515413384385726474396631040.000000 0.000000 
13449916659995678827218093867550148454740095132999949223727104061668927823654852193417240982936747331665841054810112.000000 17134207343661441569975226396666515413384385726474396631040.000000 37400073945233599314983854206601239162342820625614538539008.000000 0.000000 
64082062164590254033816852708071735135966306438871044505819722692595096008600127982163127388394731101096411360395264.000000 37400073945233599314983854206601239162342820625614538539008.000000 81635847112962279682046512439466408172335516310644658798592.000000 0.000000 
305318671860657417637589909817488188098493170357370038590638190025026343234649108244631953122165891111095796389380096.000000 81635847112962279682046512439466408172335516310644658798592.000000 178192469448320147636392811798501750238236480549990105612288.000000 0.000000 
1454689319256426616413480540728494516061529295366925448433634285890908628363392412240472641862136619440098018687188992.000000 178192469448320147636392811798501750238236480549990105612288.000000 388953594419782531593005404420593717171955069018649193873408.000000 0.000000 
6930860149046141327632473894721929307467902898682924141698679412734524469220459353497605043146082661116162765429407744.000000 388953594419782531593005404420593717171955069018649193873408.000000 848997149433100700735902816426588502736109016716101172592640.000000 0.000000 
33022049292415375055746981815116548716406173535974640616827269866610861877364229283888778357123029510122353430259302400.000000 848997149433100700735902816426588502736109016716101172592640.000000 1853167498865181487194977602443111388572502272753749135982592.000000 0.000000 
157333392395860817207833479302186035866528925259406940566306819532998645899162249158713526784491620185885936034166865920.000000 1853167498865181487194977602443111388572502272753749135982592.000000 4045042767391345728710315539981212374862148127131998420467712.000000 0.000000 
749614178804931353410825870906043169792394568488175404010909248871600628614824163423704089636738179477931432221633150976.000000 4045042767391345728710315539981212374862148127131998420467712.000000 8829407487474719534072375178717785184121835095553566616584192.000000 0.000000 
3571533089756060883200088991013453940579813556778390664097312292323285880708978955393096451075779424487637198960918003712.000000 8829407487474719534072375178717785184121835095553566616584192.000000 19272586487423018332824637314117175326067008296008564659453952.000000 0.000000 
17016551943505692074299508868805849653041246059299555447990926168523089072394699894166052408449715534488085930720465256448.000000 19272586487423018332824637314117175326067008296008564659453952.000000 42067668803609934620339286577418970848887772412746022038536192.000000 0.000000 
81075278534183979422064787713828970791624767344567495279297858542511608842200292491167749768758683010170899482642743296000.000000 42067668803609934620339286577418970848887772412746022038536192.000000 91824144088033390206618034069669354983729067281103182668759040.000000 0.000000 
386282768167034592052561558984594004956993786295710617907115037999464608988936263004315937336274734991679363696749541588992.000000 91824144088033390206618034069669354983729067281103182668759040.000000 200431202329337870406502541409011347555499474427873944322179072.000000 0.000000 
1840442360242689388496220212709253184565842735437511192692868736506624261614249583597797744868827815847746396014301052665856.000000 200431202329337870406502541409011347555499474427873944322179072.000000 437495685542897628467097874242508029699314591113596480247562240.000000 0.000000 
8768778626726090291509252509028649755948459214186694792749834034993920639275419068371703468523826883407216458771665585700864.000000 437495685542897628467097874242508029699314591113596480247562240.000000 954953483510753847952283802854629567246600433539670639227437056.000000 0.000000 
41778802893011544392452917311862696318999984600558239314907958468695623954489010499104107571436713131820507338041791296307200.000000 954953483510753847952283802854629567246600433539670639227437056.000000 2084446054679791786327388537175616138587900427396698228599554048.000000 0.000000 
199054902110671471069152394010117731685263710530278472956539168932708743778578696659269721786348271419210601658267511061217280.000000 2084446054679791786327388537175616138587900427396698228599554048.000000 4549871203041923381961044331451017313019591598568106195576422400.000000 0.000000 
948396107848193619637601907660784538649996027799238793521991639337433459251662826047175493198741834072707980391432139713806336.000000 4549871203041923381961044331451017313019591598568106195576422400.000000 9931333035841148191631791535487932590132236907050352581690785792.000000 0.000000 
4518628618759256161455703257063986473229903941784755640240219477985326152501948133785754758965805566505434014942466872908447744.000000 9931333035841149653133428866390850793817069623333372237623328768.000000 21677839100774421326512319972536948753838085310017148086221012992.000000 0.000000 
21528983960717002103474079928582172779447306273939504172677544802607441136348724161058947412912470236378192707947982959545417728.000000 21677839100774421326512319972536948753838085310017148086221012992.000000 47317787691052202314839273327705807071459603329941330579555352576.000000 0.000000 
102574738817123408612058377810923808336533988375832290758111662353122375688733991765786561718086822702141788616209025787249033216.000000 47317787691052208160845822651317479886198934195073409203285524480.000000 103283958404115370566599665903456192097169278162693330098613911552.000000 0.000000 
488716841565739865838911143057399177725591271823102969223861475493975608960481405892104955280272295732702339435575934490584809472.000000 103283958404115370566599665903456192097169278162693330098613911552.000000 225445368098650009345100143548465509191122169054471048509475782656.000000 0.000000 
2328489002110144646345504220238713784631787642717255493428337306828063460788395545969310258340840348898899345694157836740974346240.000000 225445368098650009345100143548465509191122169054471048509475782656.000000 492095914820308069381095391017742987403041254465093582429567844352.000000 0.000000 
11094074465650626831907649672132541867516323719442549459559264521222351349144908248697784764053504894968889739149214611136600604672.000000 492095914820308069381095391017742987403041254465093582429567844352.000000 1074133354014497438267033916536130938455206072518484372780635652096.000000 0.000000 
52857663548277000784910676397591391040881662671528602010710422175440800995865587731145889120062557788848119911702632386665694363648.000000 1074133354014497438267033916536130938455206072518484372780635652096.000000 2344588580109910662851816776443345269481518153137350998224093052928.000000 0.000000 
251840079533754647863469448450835944340035447217394264474793909396922132723006980306994940972828068340323820241486447785062055280640.000000 2344588580109910662851816776443345269481518153137350998224093052928.000000 5117703113339512049569910908389030310064626165506919110268732571648.000000 0.000000 
1199890827592875601528878656081459599862839768300043200859093144218306924113610393403709970639900085513051814505140459085927091798016.000000 5117703113339512049569910908389030310064626165506919110268732571648.000000 11170780826313310101966936140853658737377106897151285143199350259712.000000 0.000000 
5716873981325695592857301490123984900712101150527888882063399026790574377692715930293231581575400990158806709160324861961402606157824.000000 11170780826313310101966936140853658737377106897151285143199350259712.000000 24383271461032611633303851768781907139361734509676480435491927228416.000000 0.000000 
27238018131969560945111608090688929707963160740152106721039538706565036708813400736029941382700191741617150397019994926699287865720832.000000 24383271461032611633303851768781907139361734509676480435491927228416.000000 53223130628606614265747857905760196168361654266310994409876143210496.000000 0.000000 
129775404212331434631023424885220800608885211077059987430585575516440825461126152581310134304345705266213408145210437533524262511443968.000000 53223130628606614265747857905760196168361654266310994409876143210496.000000 116173977656637270201472422273676198911572805311490238996825681952768.000000 0.000000 
618314278846403097827530800975317409618785960254101466335450542644298415429669130328104126437342801413940842096008528178581043756924928.000000 116173977656637270201472422273676198911572805311490238996825681952768.000000 253581345651072063125419182182437128291828156726011999444796314746880.000000 0.000000 
2945955358380765932472849095750642924206390280994544649519870114218818119497469788646819455927638940279431717204875701132266596873535488.000000 253581345651072063125419182182437128291828156726011999444796314746880.000000 553510348524549175064611524683265313456373517167853878222950538149888.000000 0.000000 
14035989901064906602998250451992027617477357449590288917864294778834400968511257430367297023375731736681786628304445061280391211792728064.000000 553510348524549175064611524683265313456373517167853878222950538149888.000000 1208187081495096015153129821502152011848517164905037293611846138331136.000000 0.000000 
66874405256120861081810956020224645747872658425983968104003251106842529029442142136541802441023736636725114255728149901860354353308631040.000000 1208187081495096015153129821502152011848517164905037293611846138331136.000000 2637197349214324218755894673406744065217538332757713194680357195087872.000000 0.000000 
318622776867385839785262510222766626719376300011794273540769889801201807951336458492548378825553271944268335993471053727895886350704967680.000000 2637197349214324218755894673406744065217538332757713194680357195087872.000000 5756401442479160869183399836155424045623686633762423840136358990446592.000000 0.000000 
1518076662511955611904938111365459215966878962533964001692951939993178612383305806681132058276089884004481528733491744108661175719347355648.000000 5756401442479160869183399836155424045623686633762423840136358990446592.000000 12564913876031351981783348591723221680331614441984104953732074364207104.000000 0.000000 
7232868836061330187613729414142990697746318802839419024368055250566897956523310536389842191035736153964572094922414412855812915985861574656.000000 12564913876031351981783348591723221680331614441984104953732074364207104.000000 27426346527369868443314965966497173526722397292567828105731969847918592.000000 0.000000 
34460968205059393883876680088717687104573182909129620734226088960162949452659435455937369345521858980639914129849733355858117870307732619264.000000 27426346527369868443314965966497173526722397292567828105731969847918592.000000 59865470727520671745463468024339051954019759451794090021825947633713152.000000 0.000000 
164189114519709909129505594662450570796635682573692009783826644227186457118182302216583709750709779335404127650236974510435140758156280332288.000000 59865470727520684005427794951449918820795976654267558971738925102530560.000000 130672693931404250924156218240630272873571956568772762455588441407094784.000000 0.000000 
