18.438625 27.690704 34.215065 0.550000
19.363832 26.210323 38.377987 0.560000
20.048481 23.867592 42.139664 0.570000
20.430391 20.740128 45.253227 0.580000
20.461365 17.002480 47.525414 0.590000
20.115477 12.904825 48.853935 0.600000
19.394411 8.731279 49.244545 0.610000
18.328098 4.750246 48.801987 0.620000
16.970314 1.172581 47.699593 0.630000
15.390541 -1.871018 46.139645 0.640000
13.664385 -4.330979 44.317451 0.650000
11.864849 -6.223710 42.397221 0.660000
10.055993 -7.609257 40.501442 0.670000
8.289468 -8.569468 38.711040 0.680000
6.603574 -9.191084 37.071808 0.690000
5.024108 -9.554951 35.603176 0.700000
3.566203 -9.730546 34.306747 0.710000
2.236528 -9.774293 33.173298 0.720000
1.035446 -9.730117 32.187927 0.730000
-0.041111 -9.631094 31.333542 0.740000
-1.000109 -9.501444 30.593006 0.750000
-1.850242 -9.358453 29.950346 0.760000
-2.601063 -9.214139 29.391336 0.770000
-3.262371 -9.076607 28.903681 0.780000
-3.843794 -8.951105 28.476978 0.790000
-4.354526 -8.840824 28.102568 0.800000
-4.803155 -8.747489 27.773321 0.810000
-5.197589 -8.671796 27.483423 0.820000
-5.545010 -8.613722 27.228163 0.830000
-5.851881 -8.572752 27.003746 0.839999
-6.123968 -8.548035 26.807125 0.849999
-6.366375 -8.538497 26.635860 0.859999
-6.583587 -8.542921 26.488001 0.869999
-6.779521 -8.559999 26.361980 0.879999
-6.957568 -8.588365 26.256536 0.889999
-7.120648 -8.626627 26.170633 0.899999
-7.271246 -8.673378 26.103413 0.909999
-7.411459 -8.727209 26.054134 0.919999
-7.543034 -8.786715 26.022142 0.929999
-7.667402 -8.850497 26.006823 0.939999
-7.785712 -8.917175 26.007572 0.949999
-7.898858 -8.985383 26.023779 0.959999
-8.007510 -9.053775 26.054794 0.969999
-8.112137 -9.121035 26.099911 0.979999
-8.213027 -9.185879 26.158352 0.989999
-8.310312 -9.247066 26.229256 0.999999
-8.403988 -9.303409 26.311666 1.009999
-8.493930 -9.353781 26.404526 1.019999
-8.579915 -9.397133 26.506672 1.029999
-8.661636 -9.432508 26.616837 1.039999
-8.738724 -9.459054 26.733654 1.049999
-8.810757 -9.476038 26.855667 1.059999
-8.877285 -9.482863 26.981337 1.069999
-8.937843 -9.479081 27.109060 1.079999
-8.991967 -9.464403 27.237188 1.089999
-9.039211 -9.438711 27.364048 1.099999
-9.079162 -9.402063 27.487968 1.109999
-9.111452 -9.354696 27.607306 1.119999
-9.135777 -9.297025 27.720467 1.129999
-9.151901 -9.229637 27.825941 1.139999
-9.159675 -9.153284 27.922327 1.149999
-9.159036 -9.068866 28.008352 1.159999
-9.150019 -8.977413 28.082897 1.169999
-9.132758 -8.880068 28.145016 1.179999
-9.107489 -8.778060 28.193943 1.189999
-9.074546 -8.672680 28.229111 1.199999
-9.034359 -8.565254 28.250151 1.209999
-8.987449 -8.457120 28.256893 1.219999
-8.934416 -8.349597 28.249363 1.229999
-8.875934 -8.243968 28.227776 1.239999
-8.812737 -8.141455 28.192520 1.249999
-8.745609 -8.043203 28.144146 1.259999
-8.675368 -7.950266 28.083351 1.269999
-8.602858 -7.863593 28.010956 1.279999
-8.528931 -7.784022 27.927891 1.289999
-8.454440 -7.712278 27.835176 1.299999
-8.380224 -7.648968 27.733906 1.309999
-8.307098 -7.594583 27.625225 1.319999
-8.235847 -7.549503 27.510319 1.329999
-8.167212 -7.514001 27.390394 1.339999
-8.101892 -7.488251 27.266674 1.349999
-8.040527 -7.472332 27.140377 1.359999
-7.983708 -7.466238 27.012716 1.369999
-7.931961 -7.469887 26.884886 1.379999
-7.885754 -7.483123 26.758057 1.389999
-7.845490 -7.505729 26.633369 1.399999
-7.811514 -7.537426 26.511934 1.409999
-7.784105 -7.577884 26.394819 1.419999
-7.763483 -7.626723 26.283056 1.429999
-7.749807 -7.683516 26.177633 1.439999
-7.743178 -7.747790 26.079489 1.449999
-7.743639 -7.819029 25.989513 1.459999
-7.751178 -7.896676 25.908545 1.469999
-7.765728 -7.980125 25.837364 1.479999
-7.787168 -8.068732 25.776693 1.489999
-7.815324 -8.161803 25.727186 1.499999
-7.849972 -8.258600 25.689426 1.509999
-7.890835 -8.358337 25.663918 1.519999
-7.937585 -8.460182 25.651081 1.529999
-7.989845 -8.563255 25.651243 1.539999
-8.047186 -8.666632 25.664631 1.549999
-8.109131 -8.769343 25.691359 1.559999
-8.175152 -8.870385 25.731422 1.569999
-8.244675 -8.968719 25.784693 1.579999
-8.317080 -9.063280 25.850901 1.589999
-8.391700 -9.152993 25.929634 1.599999
-8.467829 -9.236778 26.020332 1.609999
-8.544724 -9.313567 26.122276 1.619999
-8.621608 -9.382321 26.234589 1.629999
-8.697680 -9.442048 26.356239 1.639999
-8.772117 -9.491820 26.486040 1.649999
-8.844087 -9.530798 26.622658 1.659999
-8.912758 -9.558249 26.764624 1.669999
-8.977307 -9.573570 26.910349 1.679999
-9.036934 -9.576305 27.058144 1.689999
-9.090871 -9.566165 27.206242 1.699999
-9.138400 -9.543040 27.352823 1.709999
-9.178864 -9.507013 27.496050 1.719999
-9.211679 -9.458365 27.634096 1.729999
-9.236348 -9.397578 27.765181 1.739999
-9.252471 -9.325329 27.887600 1.749999
-9.259757 -9.242483 27.999762 1.759999
-9.258030 -9.150081 28.100218 1.769999
-9.247235 -9.049313 28.187691 1.779999
-9.227443 -8.941501 28.261091 1.789999
-9.198849 -8.828069 28.319542 1.799999
-9.161771 -8.710512 28.362391 1.809999
-9.116645 -8.590369 28.389214 1.819999
-9.064017 -8.469187 28.399817 1.829999
-9.004534 -8.348494 28.394232 1.839999
-8.938930 -8.229769 28.372705 1.849999
-8.868013 -8.114420 28.335688 1.859999
-8.792654 -8.003760 28.283812 1.869999
-8.713764 -7.898992 28.217876 1.879999
-8.632287 -7.801194 28.138821 1.889999
-8.549178 -7.711314 28.047707 1.899999
-8.465392 -7.630163 27.945690 1.909999
-8.381869 -7.558414 27.834007 1.919999
-8.299523 -7.496606 27.713949 1.929999
-8.219232 -7.445151 27.586845 1.939999
-8.141824 -7.404338 27.454044 1.949998
-8.068075 -7.374342 27.316904 1.959998
-7.998702 -7.355238 27.176777 1.969998
-7.934356 -7.347003 27.035000 1.979998
-7.875620 -7.349533 26.892887 1.989998
-7.823011 -7.362647 26.751724 1.999998
-7.776975 -7.386099 26.612761 2.009999
-7.737887 -7.419581 26.477205 2.019999
-7.706057 -7.462732 26.346230 2.029999
-7.681724 -7.515143 26.220957 2.039999
-7.665066 -7.576356 26.102465 2.049999
-7.656195 -7.645872 25.991781 2.059999
-7.655162 -7.723145 25.889887 2.069999
-7.661961 -7.807590 25.797705 2.079998
-7.676524 -7.898574 25.716103 2.089998
-7.698729 -7.995419 25.645885 2.099998
-7.728397 -8.097400 25.587795 2.109998
-7.765297 -8.203740 25.542500 2.119998
-7.809142 -8.313612 25.510588 2.129998
-7.859589 -8.426133 25.492565 2.139998
-7.916243 -8.540366 25.488840 2.149998
-7.978655 -8.655319 25.499716 2.159998
-8.046322 -8.769947 25.525381 2.169998
-8.118685 -8.883154 25.565899 2.179998
-8.195131 -8.993800 25.621195 2.189998
-8.274998 -9.100708 25.691046 2.199998
-8.357569 -9.202673 25.775070 2.209998
-8.442080 -9.298476 25.872719 2.219998
-8.527719 -9.386900 25.983269 2.229998
-8.613638 -9.466744 26.105812 2.239998
-8.698949 -9.536852 26.239264 2.249998
-8.782740 -9.596125 26.382353 2.259998
-8.864079 -9.643553 26.533636 2.269998
-8.942026 -9.678240 26.691504 2.279998
-9.015648 -9.699427 26.854197 2.289998
-9.084025 -9.706517 27.019827 2.299998
-9.146275 -9.699101 27.186405 2.309998
-9.201557 -9.676974 27.351868 2.319998
-9.249099 -9.640151 27.514112 2.329998
-9.288204 -9.588880 27.671038 2.339998
-9.318272 -9.523644 27.820581 2.349998
-9.338809 -9.445164 27.960766 2.359998
-9.349444 -9.354381 28.089727 2.369998
-9.349938 -9.252447 28.205767 2.379998
-9.340189 -9.140703 28.307371 2.389998
-9.320240 -9.020648 28.393253 2.399998
-9.290281 -8.893908 28.462368 2.409998
-9.250644 -8.762197 28.513931 2.419998
-9.201799 -8.627284 28.547424 2.429998
-9.144348 -8.490952 28.562601 2.439998
-9.079008 -8.354964 28.559479 2.449998
-9.006603 -8.221025 28.538328 2.459998
-8.928045 -8.090752 28.499653 2.469998
-8.844316 -7.965653 28.444170 2.479998
-8.756450 -7.847104 28.372786 2.489998
-8.665515 -7.736329 28.286572 2.499998
-8.572597 -7.634398 28.186729 2.509998
-8.478777 -7.542222 28.074572 2.519998
-8.385121 -7.460547 27.951492 2.529998
-8.292664 -7.389964 27.818945 2.539998
-8.202394 -7.330915 27.678417 2.549998
-8.115246 -7.283703 27.531416 2.559998
-8.032091 -7.248503 27.379452 2.569998
-7.953732 -7.225375 27.224020 2.579998
-7.880897 -7.214275 27.066595 2.589998
-7.814234 -7.215071 26.908623 2.599998
-7.754318 -7.227550 26.751507 2.609998
-7.701641 -7.251429 26.596613 2.619998
-7.656620 -7.286366 26.445259 2.629998
-7.619595 -7.331968 26.298717 2.639998
-7.590832 -7.387790 26.158213 2.649998
-7.570528 -7.453345 26.024918 2.659998
-7.558809 -7.528104 25.899956 2.669998
-7.555739 -7.611497 25.784395 2.679998
-7.561315 -7.702911 25.679253 2.689998
-7.575474 -7.801690 25.585487 2.699998
-7.598096 -7.907130 25.504000 2.709998
-7.628999 -8.018478 25.435623 2.719998
-7.667947 -8.134929 25.381123 2.729998
-7.714645 -8.255616 25.341185 2.739998
-7.768743 -8.379617 25.316410 2.749998
-7.829830 -8.505941 25.307306 2.759998
-7.897441 -8.633536 25.314274 2.769998
-7.971051 -8.761282 25.337593 2.779998
-8.050074 -8.887995 25.377415 2.789998
-8.133865 -9.012432 25.433743 2.799998
-8.221722 -9.133298 25.506424 2.809998
-8.312880 -9.249253 25.595133 2.819998
-8.406517 -9.358927 25.699356 2.829998
-8.501758 -9.460933 25.818386 2.839998
-8.597675 -9.553891 25.951309 2.849998
-8.693296 -9.636451 26.097000 2.859998
-8.787612 -9.707314 26.254122 2.869998
-8.879582 -9.765268 26.421127 2.879998
-8.968151 -9.809212 26.596270 2.889998
-9.052258 -9.838189 26.777615 2.899998
-9.130851 -9.851421 26.963064 2.909998
-9.202908 -9.848335 27.150383 2.919998
-9.267450 -9.828589 27.337233 2.929998
-9.323565 -9.792097 27.521212 2.939998
-9.370418 -9.739040 27.699902 2.949998
-9.407280 -9.669881 27.870911 2.959998
-9.433540 -9.585360 28.031925 2.969998
-9.448722 -9.486489 28.180759 2.979998
-9.452498 -9.374538 28.315401 2.989998
-9.444702 -9.251004 28.434053 2.999998
-9.425332 -9.117583 28.535175 3.009998
-9.394557 -8.976130 28.617504 3.019998
-9.352715 -8.828616 28.680086 3.029998
-9.300304 -8.677080 28.722279 3.039998
-9.237982 -8.523585 28.743759 3.049998
-9.166542 -8.370173 28.744514 3.059998
-9.086905 -8.218818 28.724831 3.069998
-9.000096 -8.071394 28.685268 3.079998
-8.907227 -7.929642 28.626638 3.089998
-8.809468 -7.795142 28.549973 3.099998
-8.708035 -7.669299 28.456486 3.109998
-8.604162 -7.553329 28.347548 3.119998
-8.499079 -7.448257 28.224646 3.129997
-8.393996 -7.354918 28.089359 3.139997
-8.290089 -7.273961 27.943327 3.149997
-8.188476 -7.205862 27.788221 3.159997
-8.090214 -7.150937 27.625729 3.169997
-7.996286 -7.109355 27.457527 3.179997
-7.907593 -7.081158 27.285276 3.189997
-7.824949 -7.066273 27.110601 3.199997
-7.749082 -7.064531 26.935089 3.209997
-7.680626 -7.075677 26.760277 3.219997
-7.620131 -7.099389 26.587652 3.229997
-7.568057 -7.135283 26.418650 3.239997
-7.524780 -7.182923 26.254652 3.249997
-7.490594 -7.241830 26.096985 3.259997
-7.465717 -7.311486 25.946920 3.269997
-7.450294 -7.391331 25.805679 3.279997
-7.444398 -7.480772 25.674427 3.289997
-7.448035 -7.579174 25.554276 3.299997
-7.461149 -7.685861 25.446281 3.309997
-7.483621 -7.800113 25.351444 3.319997
-7.515270 -7.921158 25.270702 3.329997
-7.555859 -8.048168 25.204926 3.339997
-7.605090 -8.180254 25.154909 3.349997
-7.662606 -8.316460 25.121368 3.359997
-7.727992 -8.455755 25.104925 3.369997
-7.800768 -8.597035 25.106094 3.379997
-7.880394 -8.739117 25.125275 3.389997
-7.966267 -8.880733 25.162731 3.399997
-8.057714 -9.020545 25.218575 3.409997
-8.153996 -9.157137 25.292751 3.419997
-8.254311 -9.289030 25.385023 3.429997
-8.357782 -9.414694 25.494949 3.439997
-8.463473 -9.532561 25.621870 3.449997
-8.570382 -9.641050 25.764894 3.459997
-8.677449 -9.738590 25.922892 3.469997
-8.783564 -9.823648 26.094481 3.479997
-8.887572 -9.894767 26.278032 3.489997
-8.988292 -9.950595 26.471674 3.499997
-9.084522 -9.989930 26.673300 3.509997
-9.175063 -10.011757 26.880596 3.519997
-9.258733 -10.015282 27.091068 3.529997
-9.334388 -9.999972 27.302076 3.539997
-9.400947 -9.965584 27.510880 3.549997
-9.457411 -9.912186 27.714693 3.559997
-9.502889 -9.840177 27.910736 3.569997
-9.536617 -9.750288 28.096298 3.579997
-9.557984 -9.643581 28.268795 3.589997
-9.566544 -9.521431 28.425833 3.599997
-9.562033 -9.385498 28.565254 3.609997
-9.544379 -9.237693 28.685194 3.619997
-9.513711 -9.080129 28.784113 3.629997
-9.470353 -8.915070 28.860825 3.639997
-9.414824 -8.744874 28.914516 3.649997
-9.347830 -8.571938 28.944754 3.659997
-9.270241 -8.398637 28.951468 3.669997
-9.183081 -8.227277 28.934946 3.679997
-9.087501 -8.060040 28.895803 3.689997
-8.984755 -7.898954 28.834949 3.699997
-8.876175 -7.745853 28.753553 3.709997
-8.763143 -7.602360 28.652998 3.719997
-8.647064 -7.469871 28.534843 3.729997
-8.529345 -7.349554 28.400784 3.739997
-8.411366 -7.242347 28.252609 3.749997
-8.294464 -7.148971 28.092175 3.759997
-8.179914 -7.069941 27.921366 3.769997
-8.068917 -7.005587 27.742071 3.779997
-7.962584 -6.956069 27.556166 3.789997
-7.861932 -6.921402 27.365490 3.799997
-7.767879 -6.901476 27.171843 3.809997
-7.681239 -6.896074 26.976965 3.819997
-7.602723 -6.904891 26.782539 3.829997
-7.532939 -6.927553 26.590187 3.839997
-7.472401 -6.963624 26.401464 3.849997
-7.421523 -7.012624 26.217869 3.859997
-7.380633 -7.074030 26.040834 3.869997
-7.349973 -7.147288 25.871737 3.879997
-7.329705 -7.231811 25.711893 3.889997
-7.319915 -7.326980 25.562571 3.899997
-7.320622 -7.432145 25.424982 3.909997
-7.331774 -7.546618 25.300283 3.919997
-7.353259 -7.669669 25.189579 3.929997
-7.384900 -7.800519 25.093918 3.939997
-7.426462 -7.938333 25.014284 3.949997
-7.477649 -8.082211 24.951595 3.959997
-7.538105 -8.231181 24.906694 3.969997
-7.607413 -8.384190 24.880335 3.979997
-7.685091 -8.540097 24.873173 3.989997
-7.770591 -8.697669 24.885748 3.999997
-7.863299 -8.855576 24.918468 4.009997
-7.962526 -9.012387 24.971590 4.019997
-8.067513 -9.166581 25.045197 4.029997
-8.177420 -9.316542 25.139177 4.039998
-8.291332 -9.460577 25.253206 4.049998
-8.408257 -9.596929 25.386723 4.059998
-8.527123 -9.723797 25.538904 4.069998
-8.646791 -9.839365 25.708656 4.079998
-8.766048 -9.941832 25.894598 4.089999
-8.883627 -10.029449 26.095055 4.099999
-8.998209 -10.100566 26.308056 4.109999
-9.108444 -10.153670 26.531349 4.119999
-9.212967 -10.187440 26.762411 4.130000
-9.310414 -10.200790 26.998482 4.140000
-9.399452 -10.192920 27.236601 4.150000
-9.478799 -10.163352 27.473656 4.160000
-9.547255 -10.111970 27.706440 4.170001
-9.603726 -10.039043 27.931725 4.180001
-9.647258 -9.945240 28.146322 4.190001
-9.677056 -9.831628 28.347166 4.200001
-9.692513 -9.699662 28.531384 4.210001
-9.693229 -9.551157 28.696362 4.220002
-9.679022 -9.388245 28.839815 4.230002
-9.649944 -9.213321 28.959833 4.240002
-9.606282 -9.028983 29.054920 4.250002
-9.548553 -8.837964 29.124020 4.260003
-9.477493 -8.643056 29.166525 4.270003
-9.394050 -8.447042 29.182270 4.280003
-9.299349 -8.252627 29.171516 4.290003
-9.194676 -8.062384 29.134920 4.300004
-9.081448 -7.878693 29.073488 4.310004
-8.961172 -7.703709 28.988537 4.320004
-8.835425 -7.539330 28.881641 4.330004
-8.705816 -7.387183 28.754580 4.340004
-8.573953 -7.248613 28.609283 4.350005
-8.441419 -7.124695 28.447794 4.360005
-8.309746 -7.016237 28.272217 4.370005
-8.180395 -6.923807 28.084686 4.380005
-8.054736 -6.847747 27.887329 4.390006
-7.934037 -6.788209 27.682245 4.400006
-7.819454 -6.745174 27.471487 4.410006
-7.712026 -6.718481 27.257046 4.420006
-7.612672 -6.707855 27.040838 4.430007
-7.522190 -6.712926 26.824709 4.440007
-7.441264 -6.733253 26.610422 4.450007
-7.370462 -6.768339 26.399670 4.460007
-7.310250 -6.817644 26.194065 4.470007
-7.260990 -6.880597 25.995155 4.480008
-7.222950 -6.956600 25.804422 4.490008
-7.196315 -7.045034 25.623287 4.500008
-7.181187 -7.145260 25.453114 4.510008
-7.177595 -7.256613 25.295214 4.520009
-7.185496 -7.378399 25.150848 4.530009
-7.204787 -7.509890 25.021231 4.540009
-7.235297 -7.650314 24.907520 4.550009
-7.276799 -7.798844 24.810825 4.560009
-7.329003 -7.954591 24.732195 4.570010
-7.391562 -8.116587 24.672613 4.580010
-7.464065 -8.283779 24.632984 4.590010
-7.546036 -8.455018 24.614122 4.600010
-7.636934 -8.629045 24.616741 4.610011
-7.736145 -8.804489 24.641422 4.620011
-7.842980 -8.979856 24.688606 4.630011
-7.956667 -9.153535 24.758560 4.640011
-8.076354 -9.323790 24.851355 4.650012
-8.201097 -9.488775 24.966835 4.660012
-8.329865 -9.646546 25.104597 4.670012
-8.461534 -9.795076 25.263954 4.680012
-8.594888 -9.932285 25.443918 4.690012
-8.728627 -10.056073 25.643171 4.700013
-8.861372 -10.164360 25.860056 4.710013
-8.991671 -10.255134 26.092562 4.720013
-9.118017 -10.326503 26.338333 4.730013
-9.238866 -10.376757 26.594671 4.740014
-9.352655 -10.404425 26.858570 4.750014
-9.457832 -10.408335 27.126745 4.760014
-9.552882 -10.387672 27.395687 4.770014
-9.636361 -10.342030 27.661730 4.780015
-9.706928 -10.271445 27.921125 4.790015
-9.763380 -10.176432 28.170126 4.800015
-9.804686 -10.057987 28.405077 4.810015
-9.830016 -9.917588 28.622509 4.820015
-9.838774 -9.757165 28.819227 4.830016
-9.830613 -9.579059 28.992395 4.840016
-9.805458 -9.385960 29.139601 4.850016
-9.763508 -9.180835 29.258917 4.860016
-9.705240 -8.966846 29.348932 4.870017
-9.631401 -8.747256 29.408777 4.880017
-9.542987 -8.525344 29.438116 4.890017
-9.441222 -8.304315 29.437128 4.900017
-9.327532 -8.087223 29.406477 4.910017
-9.203501 -7.876906 29.347256 4.920018
-9.070841 -7.675930 29.260933 4.930018
-8.931350 -7.486552 29.149292 4.940018
-8.786870 -7.310699 29.014359 4.950018
-8.639253 -7.149960 28.858345 4.960019
-8.490323 -7.005584 28.683586 4.970019
-8.341849 -6.878504 28.492485 4.980019
-8.195515 -6.769358 28.287470 4.990019
-8.052899 -6.678514 28.070951 5.000020
-7.915461 -6.606113 27.845297 5.010020
-7.784526 -6.552095 27.612804 5.020020
-7.661283 -6.516239 27.375690 5.030020
-7.546779 -6.498191 27.136076 5.040020
-7.441920 -6.497502 26.895987 5.050021
-7.347478 -6.513644 26.657349 5.060021
-7.264095 -6.546039 26.421997 5.070021
-7.192289 -6.594073 26.191675 5.080021
-7.132468 -6.657111 25.968046 5.090022
-7.084932 -6.734502 25.752701 5.100022
-7.049889 -6.825589 25.547159 5.110022
-7.027459 -6.929706 25.352884 5.120022
-7.017684 -7.046175 25.171286 5.130023
-7.020533 -7.174304 25.003725 5.140023
-7.035910 -7.313376 24.851522 5.150023
-7.063657 -7.462640 24.715950 5.160023
-7.103555 -7.621298 24.598242 5.170023
-7.155330 -7.788492 24.499580 5.180024
-7.218646 -7.963290 24.421101 5.190024
-7.293110 -8.144670 24.363871 5.200024
-7.378266 -8.331506 24.328888 5.210024
-7.473590 -8.522554 24.317059 5.220025
-7.578487 -8.716440 24.329178 5.230025
-7.692282 -8.911646 24.365910 5.240025
-7.814219 -9.106505 24.427753 5.250025
-7.943447 -9.299200 24.515024 5.260026
-8.079022 -9.487760 24.627808 5.270026
-8.219896 -9.670073 24.765936 5.280026
-8.364914 -9.843899 24.928946 5.290026
-8.512813 -10.006893 25.116041 5.300026
-8.662221 -10.156639 25.326071 5.310027
-8.811663 -10.290690 25.557489 5.320027
-8.959565 -10.406622 25.808344 5.330027
-9.104271 -10.502090 26.076260 5.340027
-9.244053 -10.574902 26.358442 5.350028
-9.377138 -10.623084 26.651691 5.360028
-9.501733 -10.644966 26.952436 5.370028
-9.616056 -10.639251 27.256781 5.380028
-9.718376 -10.605087 27.560575 5.390028
-9.807047 -10.542131 27.859499 5.400029
-9.880555 -10.450592 28.149155 5.410029
-9.937559 -10.331264 28.425186 5.420029
-9.976930 -10.185531 28.683384 5.430029
-9.997789 -10.015352 28.919807 5.440030
-9.999546 -9.823222 29.130890 5.450030
-9.981914 -9.612105 29.313538 5.460030
-9.944933 -9.385354 29.465210 5.470030
-9.888975 -9.146606 29.583977 5.480031
-9.814738 -8.899677 29.668550 5.490031
-9.723232 -8.648443 29.718298 5.500031
-9.615753 -8.396731 29.733219 5.510031
-9.493851 -8.148214 29.713913 5.520031
-9.359287 -7.906322 29.661518 5.530032
-9.213991 -7.674167 29.577641 5.540032
-9.060009 -7.454491 29.464281 5.550032
-8.899457 -7.249633 29.323746 5.560032
-8.734474 -7.061514 29.158566 5.570033
-8.567178 -6.891643 28.971422 5.580033
-8.399624 -6.741131 28.765081 5.590033
-8.233774 -6.610724 28.542324 5.600033
-8.071469 -6.500844 28.305908 5.610034
-7.914407 -6.411624 28.058525 5.620034
-7.764129 -6.342964 27.802774 5.630034
-7.622012 -6.294567 27.541140 5.640034
-7.489268 -6.265987 27.275986 5.650034
-7.366940 -6.256665 27.009550 5.660035
-7.255912 -6.265965 26.743948 5.670035
-7.156917 -6.293200 26.481174 5.680035
-7.070545 -6.337657 26.223116 5.690035
-6.997256 -6.398613 25.971560 5.700036
-6.937392 -6.475348 25.728205 5.710036
-6.891188 -6.567148 25.494675 5.720036
-6.858784 -6.673312 25.272524 5.730036
-6.840237 -6.793144 25.063257 5.740036
-6.835527 -6.925955 24.868330 5.750037
-6.844570 -7.071044 24.689157 5.760037
-6.867218 -7.227697 24.527122 5.770037
-6.903265 -7.395162 24.383574 5.780037
-6.952455 -7.572640 24.259829 5.790038
-7.014473 -7.759267 24.157171 5.800038
-7.088953 -7.954091 24.076841 5.810038
-7.175467 -8.156055 24.020027 5.820038
-7.273526 -8.363979 23.987850 5.830039
-7.382571 -8.576539 23.981344 5.840039
-7.501968 -8.792252 24.001434 5.850039
-7.630996 -9.009459 24.048908 5.860039
-7.768843 -9.226319 24.124382 5.870039
-7.914590 -9.440795 24.228266 5.880040
-8.067211 -9.650661 24.360718 5.890040
-8.225556 -9.853505 24.521605 5.900040
-8.388351 -10.046750 24.710451 5.910040
-8.554192 -10.227677 24.926401 5.920041
-8.721540 -10.393466 25.168167 5.930041
-8.888733 -10.541245 25.434000 5.940041
-9.053984 -10.668159 25.721653 5.950041
-9.215401 -10.771436 26.028374 5.960042
-9.371004 -10.848482 26.350895 5.970042
-9.518752 -10.896972 26.685459 5.980042
-9.656574 -10.914942 27.027857 5.990042
-9.782411 -10.900891 27.373484 6.000042
-9.894258 -10.853871 27.717434 6.010043
-9.990220 -10.773561 28.054605 6.020043
-10.068554 -10.660328 28.379824 6.030043
-10.127731 -10.515257 28.687984 6.040043
-10.166484 -10.340160 28.974203 6.050044
-10.183851 -10.137547 29.233950 6.060044
-10.179221 -9.910565 29.463196 6.070044
-10.152355 -9.662910 29.658524 6.080044
-10.103411 -9.398714 29.817221 6.090044
-10.032941 -9.122406 29.937340 6.100045
-9.941887 -8.838573 30.017733 6.110045
-9.831555 -8.551813 30.058037 6.120045
-9.703581 -8.266592 30.058645 6.130045
-9.559882 -7.987122 30.020641 6.140046
-9.402606 -7.717258 29.945715 6.150046
-9.234071 -7.460417 29.836063 6.160046
-9.056705 -7.219526 29.694286 6.170046
-8.872988 -6.996997 29.523281 6.180047
-8.685389 -6.794724 29.326141 6.190047
-8.496322 -6.614103 29.106066 6.200047
-8.308100 -6.456069 28.866282 6.210047
-8.122897 -6.321142 28.609974 6.220047
-7.942721 -6.209482 28.340242 6.230048
-7.769397 -6.120952 28.060064 6.240048
-7.604553 -6.055175 27.772264 6.250048
-7.449615 -6.011589 27.479511 6.260048
-7.305812 -5.989499 27.184305 6.270049
-7.174181 -5.988123 26.888988 6.280049
-7.055575 -6.006630 26.595751 6.290049
-6.950681 -6.044168 26.306643 6.300049
-6.860030 -6.099892 26.023586 6.310050
-6.784016 -6.172973 25.748400 6.320050
-6.722911 -6.262617 25.482805 6.330050
-6.676882 -6.368061 25.228451 6.340050
-6.646000 -6.488577 24.986923 6.350050
-6.630258 -6.623466 24.759758 6.360051
-6.629579 -6.772046 24.548456 6.370051
-6.643826 -6.933640 24.354490 6.380051
-6.672807 -7.107562 24.179312 6.390051
-6.716282 -7.293094 24.024355 6.400052
-6.773963 -7.489472 23.891039 6.410052
-6.845514 -7.695857 23.780766 6.420052
