8.841986 68.299385 18.700035
8.945643 69.100082 18.800035
9.050516 69.910164 18.900036
9.156618 70.729744 19.000036
9.263964 71.558929 19.100037
9.372568 72.397835 19.200037
9.482446 73.246574 19.300037
9.593612 74.105270 19.400038
9.706080 74.974030 19.500038
9.819868 75.852974 19.600039
9.934990 76.742226 19.700039
10.051461 77.641899 19.800039
10.169298 78.552124 19.900040
10.288516 79.473015 20.000040
10.409132 80.404701 20.100040
10.531161 81.347313 20.200041
10.654621 82.300972 20.300041
10.779529 83.265816 20.400042
10.905901 84.241966 20.500042
11.033754 85.229561 20.600042
11.163107 86.228737 20.700043
11.293976 87.239624 20.800043
11.426379 88.262360 20.900043
11.560334 89.297089 21.000044
11.695860 90.343948 21.100044
11.832974 91.403084 21.200045
11.971696 92.474632 21.300045
12.112044 93.558746 21.400045
12.254038 94.655563 21.500046
12.397696 95.765244 21.600046
12.543037 96.887932 21.700047
12.690084 98.023781 21.800047
12.838854 99.172943 21.900047
12.989367 100.335579 22.000048
13.141646 101.511848 22.100048
13.295711 102.701904 22.200048
13.451581 103.905914 22.300049
13.609279 105.124039 22.400049
13.768825 106.356445 22.500050
13.930241 107.603294 22.600050
14.093550 108.864761 22.700050
14.258773 110.141022 22.800051
14.425933 111.432243 22.900051
14.595053 112.738602 23.000051
14.766155 114.060272 23.100052
14.939263 115.397438 23.200052
15.114401 116.750275 23.300053
15.291592 118.118973 23.400053
15.470860 119.503723 23.500053
15.652230 120.904701 23.600054
15.835727 122.322105 23.700054
16.021374 123.756126 23.800055
16.209198 125.206963 23.900055
16.399223 126.674805 24.000055
16.591476 128.159851 24.100056
16.785984 129.662308 24.200056
16.982771 131.182373 24.300056
17.181866 132.720261 24.400057
17.383295 134.276184 24.500057
17.587086 135.850357 24.600058
17.793264 137.442978 24.700058
18.001862 139.054276 24.800058
18.212904 140.684448 24.900059
18.426420 142.333740 25.000059
18.642439 144.002365 25.100060
18.860991 145.690552 25.200060
19.082104 147.398529 25.300060
19.305809 149.126526 25.400061
19.532137 150.874786 25.500061
19.761118 152.643539 25.600061
19.992785 154.433029 25.700062
20.227167 156.243500 25.800062
20.464296 158.075195 25.900063
20.704206 159.928360 26.000063
20.946928 161.803253 26.100063
21.192495 163.700119 26.200064
21.440943 165.619232 26.300064
21.692303 167.560837 26.400064
21.946609 169.525208 26.500065
22.203897 171.512604 26.600065
22.464201 173.523300 26.700066
22.727556 175.557571 26.800066
22.993999 177.615692 26.900066
23.263565 179.697937 27.000067
23.536291 181.804596 27.100067
23.812214 183.935959 27.200068
24.091372 186.092300 27.300068
24.373802 188.273926 27.400068
24.659544 190.481125 27.500069
24.948635 192.714203 27.600069
25.241116 194.973450 27.700069
25.537025 197.259186 27.800070
25.836405 199.571716 27.900070
26.139294 201.911362 28.000071
26.445734 204.278442 28.100071
26.755766 206.673264 28.200071
27.069433 209.096161 28.300072
27.386778 211.547470 28.400072
27.707842 214.027512 28.500072
28.032669 216.536621 28.600073
28.361305 219.075150 28.700073
28.693794 221.643448 28.800074
29.030182 224.241852 28.900074
29.370512 226.870712 29.000074
29.714832 229.530396 29.100075
30.063189 232.221252 29.200075
30.415628 234.943665 29.300076
30.772202 237.697983 29.400076
31.132954 240.484589 29.500076
31.497936 243.303864 29.600077
31.867197 246.156189 29.700077
32.240788 249.041962 29.800077
32.618755 251.961563 29.900078
33.001156 254.915390 30.000078
33.388039 257.903839 30.100079
33.779457 260.927338 30.200079
34.175465 263.986267 30.300079
34.576115 267.081055 30.400080
34.981461 270.212128 30.500080
35.391560 273.379913 30.600080
35.806465 276.584839 30.700081
36.226234 279.827332 30.800081
36.650925 283.107849 30.900082
37.080597 286.426819 31.000082
37.515305 289.784698 31.100082
37.955109 293.181946 31.200083
38.400070 296.619019 31.300083
38.850246 300.096375 31.400084
39.305702 303.614502 31.500084
39.766495 307.173859 31.600084
40.232689 310.774963 31.700085
40.704350 314.418274 31.800085
41.181541 318.104309 31.900085
41.664326 321.833557 32.000084
42.152771 325.606506 32.100082
42.646942 329.423706 32.200081
43.146908 333.285645 32.300079
43.652733 337.192871 32.400078
44.164490 341.145905 32.500076
44.682243 345.145264 32.600075
45.206066 349.191498 32.700073
45.736031 353.285187 32.800072
46.272209 357.426849 32.900070
46.814674 361.617096 33.000069
47.363499 365.856445 33.100067
47.918758 370.145508 33.200066
48.480526 374.484833 33.300064
49.048878 378.875031 33.400063
49.623894 383.316711 33.500061
50.205650 387.810455 33.600060
50.794228 392.356873 33.700058
51.389706 396.956604 33.800056
51.992165 401.610260 33.900055
52.601685 406.318481 34.000053
53.218353 411.081879 34.100052
53.842251 415.901123 34.200050
54.473461 420.776886 34.300049
55.112072 425.709808 34.400047
55.758167 430.700531 34.500046
56.411839 435.749786 34.600044
57.073174 440.858215 34.700043
57.742260 446.026550 34.800041
58.419193 451.255463 34.900040
59.104061 456.545685 35.000038
59.796959 461.897919 35.100037
60.497978 467.312897 35.200035
61.207214 472.791351 35.300034
61.924767 478.334045 35.400032
62.650730 483.941711 35.500031
63.385204 489.615112 35.600029
64.128288 495.355042 35.700027
64.880089 501.162262 35.800026
65.640701 507.037567 35.900024
66.410233 512.981750 36.000023
67.188782 518.995605 36.100021
67.976456 525.079956 36.200020
68.773369 531.235657 36.300018
69.579620 537.463501 36.400017
70.395325 543.764343 36.500015
71.220589 550.139099 36.600014
72.055534 556.588562 36.700012
72.900269 563.113647 36.800011
73.754906 569.715210 36.900009
74.619560 576.394165 37.000008
75.494347 583.151428 37.100006
76.379395 589.987915 37.200005
77.274818 596.904541 37.300003
78.180740 603.902283 37.400002
79.097282 610.982056 37.500000
80.024567 618.144775 37.599998
80.962723 625.391479 37.699997
81.911873 632.723145 37.799995
82.872154 640.140747 37.899994
83.843689 647.645325 37.999992
84.826614 655.237915 38.099991
85.821068 662.919495 38.199989
86.827179 670.691101 38.299988
87.845085 678.553833 38.399986
88.874924 686.508789 38.499985
89.916832 694.556946 38.599983
90.970955 702.699463 38.699982
92.037437 710.937439 38.799980
93.116425 719.272034 38.899979
94.208061 727.704285 38.999977
95.312492 736.235413 39.099976
96.429871 744.866577 39.199974
97.560349 753.598877 39.299973
98.704079 762.433594 39.399971
99.861221 771.371826 39.499969
101.031929 780.414856 39.599968
102.216362 789.563904 39.699966
103.414680 798.820251 39.799965
104.627045 808.185120 39.899963
105.853622 817.659729 39.999962
107.094582 827.245422 40.099960
108.350090 836.943481 40.199959
109.620316 846.755249 40.299957
110.905434 856.682068 40.399956
112.205612 866.725220 40.499954
113.521034 876.886169 40.599953
114.851875 887.166199 40.699951
116.198318 897.566772 40.799950
117.560547 908.089233 40.899948
118.938751 918.735046 40.999947
120.333107 929.505676 41.099945
121.743813 940.402588 41.199944
123.171059 951.427246 41.299942
124.615036 962.581177 41.399940
126.075935 973.865845 41.499939
127.553963 985.282776 41.599937
129.049316 996.833557 41.699936
130.562210 1008.519775 41.799934
132.092834 1020.342957 41.899933
133.641403 1032.304810 41.999931
135.208130 1044.406860 42.099930
136.793213 1056.650757 42.199928
138.396881 1069.038208 42.299927
140.019348 1081.570923 42.399925
141.660843 1094.250488 42.499924
143.321579 1107.078735 42.599922
145.001785 1120.057373 42.699921
146.701691 1133.188232 42.799919
148.421524 1146.473022 42.899918
150.161514 1159.913452 42.999916
151.921906 1173.511475 43.099915
153.702942 1187.268921 43.199913
155.504852 1201.187622 43.299911
157.327881 1215.269531 43.399910
159.172287 1229.516479 43.499908
161.038315 1243.930542 43.599907
162.926224 1258.513550 43.699905
164.836258 1273.267578 43.799904
166.768692 1288.194458 43.899902
168.723770 1303.296387 43.999901
170.701767 1318.575317 44.099899
172.702957 1334.033447 44.199898
174.727615 1349.672729 44.299896
176.776001 1365.495361 44.399895
178.848404 1381.503540 44.499893
180.945099 1397.699341 44.599892
183.066376 1414.085083 44.699890
185.212524 1430.662842 44.799889
187.383835 1447.434937 44.899887
189.580597 1464.403687 44.999886
191.803116 1481.571411 45.099884
194.051682 1498.940308 45.199883
196.326614 1516.512939 45.299881
198.628220 1534.291504 45.399879
200.956802 1552.278564 45.499878
203.312683 1570.476440 45.599876
205.696182 1588.887695 45.699875
208.107620 1607.514771 45.799873
210.547333 1626.360107 45.899872
213.015656 1645.426392 45.999870
215.512909 1664.716309 46.099869
218.039444 1684.232300 46.199867
220.595596 1703.977173 46.299866
223.181717 1723.953491 46.399864
225.798157 1744.163940 46.499863
228.445267 1764.611328 46.599861
231.123413 1785.298462 46.699860
233.832947 1806.228149 46.799858
236.574249 1827.403198 46.899857
239.347687 1848.826416 46.999855
242.153641 1870.500854 47.099854
244.992493 1892.429321 47.199852
247.864624 1914.614868 47.299850
250.770416 1937.060547 47.399849
253.710281 1959.769409 47.499847
256.684601 1982.744385 47.599846
259.693787 2005.988770 47.699844
262.738251 2029.505615 47.799843
265.818420 2053.298096 47.899841
268.934692 2077.369629 47.999840
272.087494 2101.723389 48.099838
275.277252 2126.362549 48.199837
278.504425 2151.290527 48.299835
281.769409 2176.510742 48.399834
285.072693 2202.026611 48.499832
288.414703 2227.841797 48.599831
291.795898 2253.959473 48.699829
295.216705 2280.383301 48.799828
298.677643 2307.116943 48.899826
302.179138 2334.164062 48.999825
305.721680 2361.528320 49.099823
309.305756 2389.213379 49.199821
312.931854 2417.222900 49.299820
316.600464 2445.560791 49.399818
320.312073 2474.230957 49.499817
324.067200 2503.237305 49.599815
327.866333 2532.583496 49.699814
331.710022 2562.273682 49.799812
335.598755 2592.312012 49.899811
339.533081 2622.702637 49.999809
343.513550 2653.449463 50.099808
347.540680 2684.556641 50.199806
351.615021 2716.028564 50.299805
355.737122 2747.869385 50.399803
359.907532 2780.083496 50.499802
364.126831 2812.675293 50.599800
368.395599 2845.649170 50.699799
372.714417 2879.009766 50.799797
377.083862 2912.761230 50.899796
381.504547 2946.908447 50.999794
385.977051 2981.456055 51.099792
390.501984 3016.408691 51.199791
395.079956 3051.770996 51.299789
399.711609 3087.547852 51.399788
404.397552 3123.744141 51.499786
409.138428 3160.364746 51.599785
413.934906 3197.414795 51.699783
418.787598 3234.899170 51.799782
423.697174 3272.822998 51.899780
428.664307 3311.191406 51.999779
433.689667 3350.009521 52.099777
438.773956 3389.282715 52.199776
443.917847 3429.016357 52.299774
449.122040 3469.215820 52.399773
454.387238 3509.886475 52.499771
459.714172 3551.033936 52.599770
465.103546 3592.663818 52.699768
470.556122 3634.781738 52.799767
476.072601 3677.393555 52.899765
481.653748 3720.504883 52.999763
487.300323 3764.121582 53.099762
493.013092 3808.249512 53.199760
498.792847 3852.894775 53.299759
504.640350 3898.063477 53.399757
510.556427 3943.761719 53.499756
516.541870 3989.995850 53.599754
522.597473 4036.771973 53.699753
528.724060 4084.096436 53.799751
534.922485 4131.975586 53.899750
541.193542 4180.416016 53.999748
547.538147 4229.424316 54.099747
553.957092 4279.007324 54.199745
560.451294 4329.171387 54.299744
567.021667 4379.923828 54.399742
573.669067 4431.270996 54.499741
580.394409 4483.220215 54.599739
587.198547 4535.778320 54.699738
594.082458 4588.952637 54.799736
601.047058 4642.750488 54.899734
608.093323 4697.179199 54.999733
615.222229 4752.245605 55.099731
622.434692 4807.958008 55.199730
629.731689 4864.323242 55.299728
637.114258 4921.349609 55.399727
644.583374 4979.044434 55.499725
652.140015 5037.415527 55.599724
659.785278 5096.470703 55.699722
667.520142 5156.218262 55.799721
675.345703 5216.666504 55.899719
683.263000 5277.823242 55.999718
691.273132 5339.696777 56.099716
699.377136 5402.295898 56.199715
707.576172 5465.628906 56.299713
715.871338 5529.704102 56.399712
724.263733 5594.530762 56.499710
732.754517 5660.117188 56.599709
741.344849 5726.472656 56.699707
750.035889 5793.605957 56.799706
758.828796 5861.526367 56.899704
767.724792 5930.243164 56.999702
776.725098 5999.765137 57.099701
785.830933 6070.102539 57.199699
795.043457 6141.264160 57.299698
804.364014 6213.260254 57.399696
813.793823 6286.100586 57.499695
823.334167 6359.794434 57.599693
832.986389 6434.352539 57.699692
842.751770 6509.784668 57.799690
852.631653 6586.101074 57.899689
862.627319 6663.312012 57.999687
872.740173 6741.428223 58.099686
882.971619 6820.459961 58.199684
893.322998 6900.418457 58.299683
903.795715 6981.314453 58.399681
914.391235 7063.158691 58.499680
925.110962 7145.962402 58.599678
935.956360 7229.736816 58.699677
946.928894 7314.493652 58.799675
958.030029 7400.244141 58.899673
969.261353 7486.999512 58.999672
980.624329 7574.771973 59.099670
992.120483 7663.573730 59.199669
1003.751465 7753.416504 59.299667
1015.518799 7844.312500 59.399666
1027.424072 7936.273926 59.499664
1039.468872 8029.313477 59.599663
1051.654907 8123.443848 59.699661
1063.983765 8218.677734 59.799660
1076.457153 8315.028320 59.899658
1089.076782 8412.507812 59.999657
1101.844360 8511.129883 60.099655
1114.761597 8610.908203 60.199654
1127.830322 8711.856445 60.299652
1141.052246 8813.988281 60.399651
1154.429199 8917.317383 60.499649
1167.963013 9021.858398 60.599648
1181.655396 9127.625000 60.699646
1195.508301 9234.630859 60.799644
1209.523682 9342.891602 60.899643
1223.703369 9452.421875 60.999641
1238.049194 9563.235352 61.099640
1252.563232 9675.348633 61.199638
1267.247437 9788.775391 61.299637
1282.103760 9903.532227 61.399635
1297.134277 10019.634766 61.499634
1312.341064 10137.098633 61.599632
1327.726074 10255.939453 61.699631
1343.291504 10376.172852 61.799629
1359.039307 10497.816406 61.899628
1374.971802 10620.885742 61.999626
1391.091064 10745.397461 62.099625
1407.399292 10871.369141 62.199623
1423.898682 10998.817383 62.299622
1440.591553 11127.759766 62.399620
1457.480103 11258.213867 62.499619
1474.566650 11390.198242 62.599617
1491.853516 11523.729492 62.699615
1509.343018 11658.826172 62.799614
1527.037598 11795.506836 62.899612
1544.939575 11933.790039 62.999611
1563.051392 12073.694336 63.099609
1581.375610 12215.238281 63.199608
1599.914551 12358.441406 63.299606
1618.670898 12503.323242 63.399605
1637.647095 12649.904297 63.499603
1656.845825 12798.203125 63.599602
1676.269531 12948.240234 63.699600
1695.921021 13100.037109 63.799599
1715.802856 13253.613281 63.899597
1735.917725 13408.990234 63.999596
1756.268433 13566.188477 64.099594
1776.857788 13725.229492 64.199593
1797.688477 13886.134766 64.299591
1818.763428 14048.926758 64.399590
1840.085449 14213.626953 64.499588
1861.657349 14380.257812 64.599586
1883.482178 14548.842773 64.699585
1905.562866 14719.403320 64.799583
1927.902466 14891.963867 64.899582
1950.503906 15066.546875 64.999580
1973.370361 15243.176758 65.099579
1996.504883 15421.877930 65.199577
2019.910522 15602.673828 65.299576
2043.590576 15785.588867 65.399574
2067.548340 15970.648438 65.499573
2091.786865 16157.877930 65.599571
2116.309570 16347.301758 65.699570
2141.119873 16538.947266 65.799568
2166.220947 16732.839844 65.899567
2191.616211 16929.003906 65.999565
2217.309326 17127.468750 66.099564
2243.303467 17328.259766 66.199562
2269.602539 17531.404297 66.299561
2296.209717 17736.931641 66.399559
2323.128906 17944.867188 66.499557
2350.363770 18155.240234 66.599556
2377.917969 18368.080078 66.699554
2405.795166 18583.416016 66.799553
2433.999023 18801.275391 66.899551
2462.533691 19021.689453 66.999550
2491.402832 19244.687500 67.099548
2520.610352 19470.298828 67.199547
2550.160400 19698.556641 67.299545
2580.056885 19929.490234 67.399544
2610.303711 20163.130859 67.499542
2640.905273 20399.509766 67.599541
2671.865479 20638.660156 67.699539
2703.188721 20880.613281 67.799538
2734.879150 21125.404297 67.899536
2766.940918 21373.064453 67.999535
2799.378662 21623.628906 68.099533
2832.196777 21877.128906 68.199532
2865.399658 22133.601562 68.299530
2898.991699 22393.082031 68.399529
2932.977539 22655.603516 68.499527
2967.361816 22921.203125 68.599525
3002.149170 23189.916016 68.699524
3037.344238 23461.779297 68.799522
3072.952148 23736.830078 68.899521
3108.977295 24015.105469 68.999519
3145.424805 24296.642578 69.099518
3182.299561 24581.480469 69.199516
3219.606689 24869.656250 69.299515
3257.351318 25161.210938 69.399513
3295.538330 25456.183594 69.499512
3334.173096 25754.615234 69.599510
3373.260742 26056.544922 69.699509
3412.806641 26362.013672 69.799507
3452.816162 26671.064453 69.899506
3493.294678 26983.738281 69.999504
3534.247803 27300.078125 70.099503
3575.680908 27620.126953 70.199501
3617.599854 27943.927734 70.299500
3660.010254 28271.523438 70.399498
3702.917725 28602.958984 70.499496
3746.328369 28938.281250 70.599495
3790.247803 29277.535156 70.699493
3834.682129 29620.765625 70.799492
3879.637451 29968.019531 70.899490
3925.119629 30319.343750 70.999489
3971.135010 30674.787109 71.099487
4017.689941 31034.398438 71.199486
4064.790527 31398.224609 71.299484
4112.443359 31766.316406 71.399483
4160.654785 32138.722656 71.499481
4209.431641 32515.496094 71.599480
4258.780273 32896.687500 71.699478
4308.707520 33282.347656 71.799477
4359.219727 33672.527344 71.899475
4410.324219 34067.281250 71.999474
4462.027832 34466.664062 72.099472
4514.337891 34870.726562 72.199471
4567.260742 35279.527344 72.299469
4620.804199 35693.121094 72.399467
4674.975586 36111.562500 72.499466
4729.781738 36534.910156 72.599464
4785.230469 36963.222656 72.699463
4841.329102 37396.554688 72.799461
4898.085449 37834.964844 72.899460
4955.507324 38278.515625 72.999458
5013.602539 38727.265625 73.099457
5072.378418 39181.277344 73.199455
5131.843750 39640.613281 73.299454
5192.005859 40105.332031 73.399452
5252.873535 40575.500000 73.499451
5314.454590 41051.179688 73.599449
5376.757812 41532.437500 73.699448
5439.791504 42019.335938 73.799446
5503.563965 42511.941406 73.899445
5568.083984 43010.324219 73.999443
5633.360352 43514.546875 74.099442
5699.401855 44024.683594 74.199440
5766.217773 44540.800781 74.299438
5833.816895 45062.964844 74.399437
5902.208496 45591.253906 74.499435
5971.401855 46125.734375 74.599434
6041.406738 46666.480469 74.699432
6112.231934 47213.566406 74.799431
6183.887695 47767.066406 74.899429
6256.383301 48327.054688 74.999428
6329.729004 48893.609375 75.099426
6403.934570 49466.804688 75.199425
6479.009766 50046.718750 75.299423
6554.965332 50633.433594 75.399422
6631.811523 51227.027344 75.499420
6709.558594 51827.578125 75.599419
6788.216797 52435.167969 75.699417
6867.797363 53049.882812 75.799416
6948.311035 53671.804688 75.899414
7029.768555 54301.015625 75.999413
7112.180664 54937.605469 76.099411
7195.559082 55581.656250 76.199409
7279.915039 56233.257812 76.299408
7365.259766 56892.500000 76.399406
7451.604980 57559.468750 76.499405
7538.962402 58234.257812 76.599403
7627.344238 58916.957031 76.699402
7716.762207 59607.660156 76.799400
7807.228516 60306.460938 76.899399
7898.755371 61013.453125 76.999397
7991.354980 61728.734375 77.099396
8085.040039 62452.398438 77.199394
8179.823730 63184.546875 77.299393
8275.718750 63925.281250 77.399391
8372.737305 64674.699219 77.499390
8470.893555 65432.902344 77.599388
8570.200195 66199.992188 77.699387
8670.671875 66976.078125 77.799385
8772.321289 67761.257812 77.899384
8875.162109 68555.648438 77.999382
8979.208984 69359.351562 78.099380
9084.475586 70172.476562 78.199379
9190.975586 70995.132812 78.299377
9298.724609 71827.429688 78.399376
9407.736328 72669.484375 78.499374
9518.026367 73521.414062 78.599373
9629.609375 74383.328125 78.699371
9742.500000 75255.351562 78.799370
9856.714844 76137.593750 78.899368
9972.268555 77030.179688 78.999367
10089.176758 77933.226562 79.099365
10207.455078 78846.859375 79.199364
10327.120117 79771.203125 79.299362
10448.188477 80706.390625 79.399361
10570.675781 81652.539062 79.499359
10694.599609 82609.781250 79.599358
10819.975586 83578.242188 79.699356
10946.821289 84558.054688 79.799355
11075.154297 85549.359375 79.899353
11204.992188 86552.281250 79.999352
11336.351562 87566.960938 80.099350
11469.250977 88593.539062 80.199348
11603.708984 89632.148438 80.299347
11739.743164 90682.937500 80.399345
11877.372070 91746.039062 80.499344
12016.614258 92821.609375 80.599342
12157.489258 93909.789062 80.699341
12300.015625 95010.726562 80.799339
12444.212891 96124.570312 80.899338
12590.100586 97251.468750 80.999336
12737.698242 98391.578125 81.099335
12887.026367 99545.054688 81.199333
13038.105469 100712.054688 81.299332
13190.955078 101892.734375 81.399330
13345.596680 103087.257812 81.499329
13502.051758 104295.781250 81.599327
13660.340820 105518.476562 81.699326
13820.485352 106755.500000 81.799324
13982.507812 108007.031250 81.899323
14146.429688 109273.234375 81.999321
14312.272461 110554.281250 82.099319
14480.059570 111850.343750 82.199318
14649.814453 113161.601562 82.299316
14821.558594 114488.234375 82.399315
14995.316406 115830.414062 82.499313
15171.111328 117188.328125 82.599312
15348.966797 118562.164062 82.699310
15528.908203 119952.109375 82.799309
15710.958984 121358.343750 82.899307
15895.143555 122781.070312 82.999306
16081.487305 124220.468750 83.099304
16270.015625 125676.742188 83.199303
16460.753906 127150.093750 83.299301
16653.728516 128640.718750 83.399300
16848.964844 130148.812500 83.499298
17046.490234 131674.593750 83.599297
17246.332031 133218.250000 83.699295
17448.515625 134780.015625 83.799294
17653.070312 136360.078125 83.899292
17860.023438 137958.671875 83.999290
18069.402344 139576.000000 84.099289
18281.236328 141212.296875 84.199287
18495.552734 142867.781250 84.299286
18712.382812 144542.671875 84.399284
18931.753906 146237.187500 84.499283
19153.697266 147951.578125 84.599281
19378.242188 149686.062500 84.699280
19605.419922 151440.875000 84.799278
19835.259766 153216.265625 84.899277
20067.794922 155012.468750 84.999275
20303.056641 156829.734375 85.099274
20541.076172 158668.296875 85.199272
20781.886719 160528.421875 85.299271
21025.519531 162410.343750 85.399269
21272.007812 164314.328125 85.499268
21521.386719 166240.640625 85.599266
21773.689453 168189.531250 85.699265
22028.949219 170161.265625 85.799263
22287.201172 172156.125000 85.899261
22548.480469 174174.359375 85.999260
22812.824219 176216.265625 86.099258
23080.265625 178282.109375 86.199257
23350.843750 180372.171875 86.299255
23624.593750 182486.734375 86.399254
23901.552734 184626.078125 86.499252
24181.757812 186790.515625 86.599251
24465.248047 188980.328125 86.699249
24752.062500 191195.812500 86.799248
25042.238281 193437.265625 86.899246
25335.816406 195704.984375 86.999245
25632.835938 197999.296875 87.099243
25933.337891 200320.500000 87.199242
26237.363281 202668.921875 87.299240
26544.953125 205044.875000 87.399239
26856.148438 207448.687500 87.499237
27170.992188 209880.671875 87.599236
27489.527344 212341.171875 87.699234
27811.796875 214830.515625 87.799232
28137.843750 217349.046875 87.899231
28467.712891 219897.093750 87.999229
28801.449219 222475.015625 88.099228
29139.097656 225083.171875 88.199226
